gender,age,height_cm,weight_kg,body fat_%,diastolic,systolic,gripForce,sit and bend forward_cm,sit-ups counts,broad jump_cm,class_A,class_B,class_C,class_D
1,0.38347474862723574,-0.06643597913129505,-0.5395595398026102,-1.1493255524410548,1.4153490158906112,1.411310600018942,-0.7589912156019195,-1.6803052501998081,-0.5443495221736954,1.0000968448739476,0,0,0,1
1,1.1174126579923938,0.5981524281551822,1.4605709761179766,0.9728882900736813,1.322253293160594,0.935553942581148,0.4740117720254341,-0.7342718766341156,0.22616551102380017,-0.12867008415304193,0,0,0,1
1,0.16329337581768832,0.5625494777648372,0.19689018990873516,0.0771486812200589,-0.26037399324970095,0.459797285143354,0.28576704108996026,0.35366650296643054,-0.12406859497506145,0.9248457162721484,0,0,1,0
0,-0.2770693698014065,-1.0633185900610127,-0.5814032744453003,1.2209392586792998,-1.5637141114699438,-1.6471250549383052,-1.417847773876078,0.8266831897492768,-1.104724091771874,-1.5333578180532956,0,0,1,0
0,-0.8642196972935329,-0.8022302871984657,-0.8157281884443646,-0.21224411548649622,-0.44656543870973564,-1.0354379239468556,-0.7213422694148246,1.3470015452104078,0.7164932594222064,-0.0032515364833764168,1,0,0,0
1,-0.4238569516744381,0.1590493733409035,0.4730588385504895,-0.5567593496609663,1.6946361840806634,1.0035191793579756,0.7563788684286448,-0.08387393230770213,-0.19411541617483377,1.4766873260186766,0,0,0,1
1,-0.2036755788648907,1.7849174411667499,0.7843762242921037,-0.9563970213033515,0.11200889767036845,-0.6956117400627172,0.8787379435367025,-0.11935018381641568,1.066727365421068,0.7492597495346166,0,1,0,0
1,-0.7908259063570171,0.42013767620344705,-0.11275344644717174,0.22873538425682546,-1.5637141114699438,-1.918986002045616,-1.6060925048115517,-2.969275721683064,0.2962123322235725,-0.7808465320353026,0,0,0,1
1,-0.6440383244839856,1.3695496866127013,1.226246062118911,-1.135544943074076,0.3912960658604205,1.1394496529116311,1.4717088459834455,0.42461900598385766,1.066727365421068,1.4265199069508103,1,0,0,0
1,1.5577754036114886,-0.5174066840756921,-0.28849713194646964,-0.4740756934590933,1.322253293160594,1.3433453632421144,-0.015424528406798118,0.36549192013600185,-0.12406859497506145,0.3730041065256201,0,1,0,0
1,0.8238374942463306,0.14718172321078848,0.6655400179068649,-1.1768867711750126,1.4153490158906112,1.2753801264652866,1.358762007422161,1.1223186189885557,1.066727365421068,1.4014361974168774,1,0,0,0
1,-1.0110072791665645,1.3695496866127013,-0.12949094030424682,-1.2182285992759487,-0.6327568841697704,-0.01595937229444,0.7940278146157395,0.3418410857968596,1.1367741866208405,1.10043168300968,1,0,0,0
0,0.08989958488117251,-1.3481421931837896,-1.3178530041566456,0.5594700090643171,-1.3775226660099091,-1.6471250549383052,-1.1166562043793196,-0.06022309796855991,-1.4549581977707355,-1.2825207227139646,0,0,1,0
0,0.4568685395637515,-0.030833028740946664,0.15504645526604507,1.1933780399453418,0.8567746795105072,0.5957277586970094,-0.45779964610516116,0.5901748463578537,-0.4743027009739231,-0.6554279843656371,0,1,0,0
0,-1.157794861039596,-1.0751862401911276,-1.351327991870798,1.730821805257515,0.11200889767036845,-0.5596812665090617,-1.9166963108550832,-1.5502256613345256,-2.4356136945675484,-2.13536684686769,0,0,0,1
1,1.410987821738457,-0.2207154308228002,-0.8826781638726691,-0.928835802569394,1.042966124970542,1.1394496529116311,0.43636282583833946,0.3063648342881461,-0.6844431645732401,0.1974181397880884,0,1,0,0
1,-0.9376134882300488,-0.4936713838154588,-0.10438469951863301,-0.8461521463675209,-1.4706183887399265,-1.3752641078309944,0.3045915141835079,0.11715815957500743,0.22616551102380017,1.0502642639418138,0,0,1,0
0,1.5577754036114886,-2.6179807571061655,-1.761396591369161,1.3311841336151298,-0.7258526068997877,-0.21985508262492315,-1.719039343372836,0.2590631656098612,-1.3849113765709633,-1.9848645896640915,0,0,1,0
1,0.38347474862723574,0.6574906788057606,2.983682917111895,1.0004495088076388,-0.07418254778966625,-0.491716029732234,1.2928763515947455,-1.3728444037909582,-1.0346772705721017,-0.9313487892389012,0,0,0,1
1,0.6036561214367832,1.9985351435088334,1.0505023766196133,-0.18468289675253868,1.322253293160594,0.935553942581148,0.8693257069899294,-0.9589548028559677,-1.2448177341714186,0.3730041065256201,0,0,0,1
1,0.01650579394465671,0.040372872039746724,0.9500774134771568,0.022026243752143387,0.8567746795105072,0.935553942581148,0.4834240085722079,0.6729527665448517,0.5063527958228895,1.2760176497472118,0,0,1,0
1,-0.4238569516744381,0.7999024803671507,1.3517772660469813,0.9453270713397237,1.322253293160594,1.4792758367957697,0.8410889973496078,-0.9471293856863966,1.066727365421068,0.07199959211842288,0,0,0,1
0,0.4568685395637515,-0.5411419843359221,-1.3931717265134882,-0.11577984991764466,0.8567746795105072,-0.4237507929554063,-1.2201908063938303,-0.2021281040034137,-0.8245368069727848,-0.7557628225013695,0,0,1,0
0,-1.0110072791665645,-0.7310243864177723,-0.7153032253019087,0.8764240245048297,-0.7258526068997877,-0.7635769768395448,-0.8342891079761088,1.216921956345125,0.5763996170226618,-0.30425605089057367,1,0,0,0
0,1.6311691945480045,-0.4224654830347654,-0.31360337273208344,1.1244749931104479,-0.16727827051968358,-0.6956117400627172,-1.5213823758905882,1.216921956345125,-0.6844431645732401,-1.7591112038586936,0,1,0,0
1,1.9247443582940675,-0.23258308095291522,0.6739087648354024,1.1520362118444059,-1.5637141114699438,-0.5596812665090617,-0.2695549151696874,-1.0062564715342524,-1.5950518401702802,-1.2574370131800314,0,0,0,1
1,0.23668716675420412,0.6693583289358757,0.8496524503347003,-0.7496878807986694,0.5774875113204552,0.18793633803604315,1.1799295130334608,-0.3676839443774099,0.5763996170226618,0.5736737827970849,0,1,0,0
0,-0.7174321154205013,-2.1432747519015387,-0.9831031270151249,2.25448496120271,-1.1913312205498745,-1.1034031607236834,-0.6836933232277299,-0.2139535211729848,-1.1747709129716464,-0.7808465320353026,0,0,0,1
0,1.410987821738457,-0.9921126892803193,-0.42239708280307803,1.386306571083045,-1.098235497819857,-1.8510207652687882,-0.768403452148693,0.6493019322057094,-1.735145482569825,-1.4330229799175633,0,1,0,0
1,-0.1302817879283749,1.2390055351814295,0.6320650301927123,-1.7281111458541647,-0.44656543870973564,-0.08392460907126771,1.0105092551915347,0.1644598282532923,0.9966805442212958,1.075347973475747,1,0,0,0
1,-0.4972507426109539,0.49134357698414044,0.8831274380488529,0.4630057434954655,0.018913174940351104,0.6636929954738372,-0.006012291860024293,-1.3964952381301003,-1.0346772705721017,0.6990923304667505,0,0,0,1
1,1.410987821738457,-0.9921126892803193,-0.3972908420174636,0.9591076807067023,0.5774875113204552,0.6636929954738372,-0.14719584006162967,-0.6751447907862599,-0.894583628172557,-0.15375379368697503,0,0,1,0
1,-0.05688799699185909,0.34893177542275366,1.0923461112623034,-0.23980533422045372,0.6705832340504725,1.5472410735725974,0.9163868897237978,0.18811066259243453,0.9266337230215235,0.7492597495346166,1,0,0,0
1,1.7045629854845201,0.7761671801069173,-0.0792784587330192,-0.8185909276335634,0.5774875113204552,-0.3557855561785786,0.3234159872770549,-0.15482643532512902,-0.6143963433734677,0.5235063637292188,0,0,1,0
1,-1.0844010701030804,0.43200532633356203,0.2638401653370391,0.14605172805495292,-0.818948329629805,-0.8315422136163726,-0.02483676495357127,-0.6396685392775463,0.7164932594222064,0.5736737827970849,0,0,0,1
1,-1.0844010701030804,0.39640237594321703,0.9216236739201272,-0.04687680308275064,-1.3775226660099091,-0.967472687170028,0.6246075567738133,-2.898323218665637,0.43630597462311715,0.7241760400006836,0,0,0,1
1,0.01650579394465671,0.6456230286756456,0.6488025240497886,-0.6532236152298179,0.29820034313040317,0.7996234690274926,0.25753033144963944,0.6256510978665671,0.7164932594222064,0.849594587670349,0,1,0,0
0,-1.157794861039596,-1.2413333420127477,-1.1588468125144233,0.6056681239061766,-0.818948329629805,-1.0354379239468556,-1.7002148702792885,-0.33220769286869634,-1.5950518401702802,-1.8594460419944259,0,0,0,1
1,-1.157794861039596,0.2183876239914819,0.573483801692946,-0.5154175215600298,0.29820034313040317,1.8191020206799082,0.8128522877092871,-0.29673144135998303,0.9966805442212958,0.09708330165235599,0,1,0,0
0,1.7045629854845201,-1.1819950913621693,-0.3972908420174636,1.56545449285377,0.11200889767036845,0.459797285143354,-0.7213422694148246,0.37731733730557276,-1.9452859461691419,-1.4581066894514962,0,1,0,0
0,-0.7174321154205013,-0.007097728480716659,-0.27175963808939335,0.40788330602755,-0.26037399324970095,-1.5111945813846497,-1.107243967832546,0.9331119442754174,-1.525005018970508,-0.6554279843656371,0,0,0,1
0,1.6311691945480045,-1.454951044354828,-0.5814032744453003,1.427648399183982,0.018913174940351104,-0.01595937229444,-0.6931055597745035,0.850334024088419,-1.1747709129716464,-1.382855560849697,1,0,0,0
0,0.7504437033098147,-1.3718774934440197,-1.1170030778717333,0.49056696222942303,-0.6327568841697704,-0.8995074503932003,-1.1166562043793196,0.35366650296643054,-1.0346772705721017,-0.8310139511031688,0,1,0,0
0,-1.157794861039596,-0.8615685378490441,-1.4099092203705639,0.03580685311912239,-0.9120440523598223,-0.21985508262492315,-0.8907625272567511,1.6781132259584,-0.05402177377528912,-0.37950717949237295,1,0,0,0
1,1.0440188670558779,1.001652532579116,0.10483397369481744,-0.6807848339637754,0.48439178859043786,0.6636929954738372,0.21988138526254417,-0.46228728173397904,-0.33420905857437844,0.7492597495346166,0,1,0,0
1,0.8238374942463306,0.28959352477217526,-0.10438469951863301,-0.8185909276335634,1.880827629540698,0.935553942581148,1.1140438572060447,0.0935073252358652,0.6464464382224341,0.8746782972042821,0,1,0,0
1,0.8972312851828463,0.1709170234710185,-0.10438469951863301,-0.7221266620647119,0.29820034313040317,-0.01595937229444,0.2387058583560918,0.5665240120187114,-0.05402177377528912,-0.8560976606371019,0,0,1,0
0,0.3100809576907199,-1.2413333420127477,-1.376434232656412,-0.21224411548649622,0.6705832340504725,-0.21985508262492315,-1.3049009353147933,1.5835098886018308,0.43630597462311715,-0.630344274831704,1,0,0,0
0,-0.9376134882300488,-1.134524490841706,-1.836715313726003,0.17361294678891045,0.5774875113204552,0.3238668115896986,-0.7966401617890142,0.9094611099362747,1.2068210078206127,0.1723344302541553,1,0,0,0
1,-0.1302817879283749,1.167799634400736,0.966814907334233,-1.0804225056061607,-0.539661161439753,-0.21985508262492315,1.4811210825302192,-0.06022309796855991,1.9773360410181082,1.7526081308919408,1,0,0,0
0,-0.7908259063570171,-1.407480443834368,-0.9328906454438972,1.3174035242481508,-0.07418254778966625,-0.491716029732234,-1.6249169779050991,0.9094611099362747,-0.8245368069727848,-1.5082741085193625,0,0,1,0
1,-0.1302817879283749,1.1796672845308511,0.9166024257630054,-1.3009122554778216,0.2051046204003858,0.3918320483665263,1.3681742439689346,0.2235869141011481,1.697148756219019,1.1756828116114795,1,0,0,0
1,-0.8642196972935329,0.3133288250324053,-0.19644091573255193,-1.5765244428173977,-1.098235497819857,-0.21985508262492315,0.7657911049754186,0.8266831897492768,0.9966805442212958,1.2258502306793455,1,0,0,0
1,-0.4972507426109539,0.9304466317984226,0.355896381550958,-0.7359072714316909,-1.0051397750898396,-0.01595937229444,1.5470067383576347,1.0750169503102711,1.1367741866208405,0.49842265419528564,0,1,0,0
1,-0.7174321154205013,0.8117701304972658,1.5861021800460469,-0.4740756934590933,-0.26037399324970095,0.3238668115896986,1.001097018644761,0.6374765150361386,0.5763996170226618,0.5736737827970849,0,1,0,0
1,0.3100809576907199,-0.2207154308228002,-0.1462284341613231,-0.23980533422045372,1.042966124970542,1.411310600018942,1.1893417495802348,0.4127935888142863,0.9966805442212958,1.301101359281145,1,0,0,0
0,0.9706250761193621,-1.2057303916223994,-0.8575719230870547,1.2071586493123208,-0.9120440523598223,0.25590157481287085,-1.4931456662502671,0.40096817164471543,-1.5950518401702802,-1.357771851315764,0,0,1,0
1,-1.0844010701030804,0.8592407310177291,0.3810026223365718,0.9866688994406597,-0.35346971597971827,-1.0354379239468556,-0.2224937324358189,0.4482698403229999,0.9966805442212958,-0.05341895555124262,0,0,1,0
1,1.410987821738457,0.5269465273744888,0.2889464061226541,-0.5154175215600298,0.3912960658604205,0.3238668115896986,1.0293337282850816,-0.4859381160731215,0.2962123322235725,-0.7055954034335032,0,1,0,0
0,0.6770499123732989,-1.122656840711591,-1.2760092695139555,0.5456893996973381,0.48439178859043786,-0.21985508262492315,-1.323725408408341,0.31819025145771695,-0.6844431645732401,-1.357771851315764,0,0,0,1
1,0.5302623305002673,1.4170202871331645,1.0086586419769232,-0.21224411548649622,0.7636789567804899,-0.21985508262492315,0.5022484816657549,-0.5214143675818348,-0.4743027009739231,0.1472507207202222,0,0,1,0
0,-0.8642196972935329,-0.7547596866780056,0.3391588876938817,2.4887553204413493,-0.35346971597971827,-0.4237507929554063,-1.1354806774728672,-0.9707802200255388,-2.4356136945675484,-1.7591112038586936,0,0,0,1
0,-0.8642196972935329,-1.454951044354828,-1.5772841589413242,0.4492251341284865,-0.539661161439753,0.5277625219201817,-1.3331376449551144,1.7254148946366847,0.08607186862425553,-0.881181370171035,1,0,0,0
1,1.6311691945480045,0.1709170234710185,-0.6985657314448324,-1.135544943074076,-0.7258526068997877,-1.0354379239468556,-0.8154646348825615,-0.7815735453124003,-1.735145482569825,-0.7055954034335032,0,0,0,1
1,-0.4972507426109539,1.167799634400736,1.2597210498330638,0.9315464619727447,1.6946361840806634,0.5957277586970094,0.21988138526254417,-1.5738764956736677,0.15611868982402785,0.2475855588559546,0,0,0,1
1,-0.9376134882300488,0.8829760312779591,-0.020697230233252827,-1.7143305364871857,0.2051046204003858,-0.6956117400627172,1.0105092551915347,0.23541233127071898,1.066727365421068,1.301101359281145,1,0,0,0
1,0.16329337581768832,0.02850522190963172,0.2889464061226541,0.3114190404586985,0.3912960658604205,-0.15188984584809542,-0.307203861356782,-1.1599868947386773,-0.4743027009739231,0.2726692683898877,0,0,0,1
1,-0.7174321154205013,0.2065199738613669,0.5985900424785597,-0.17090228738555968,1.7877319068106807,1.411310600018942,1.0293337282850816,-0.08387393230770213,0.9266337230215235,-0.5049257271620384,0,1,0,0
1,-0.2770693698014065,0.5032112271142588,0.9500774134771568,-0.5429787402939873,0.7636789567804899,1.0714844161348034,2.1493898773511506,0.5310477605099979,1.3469146502201574,0.9499294258060814,1,0,0,0
0,-0.6440383244839856,-0.5886125848563856,-1.2592717756568799,-0.4051726466241993,-0.6327568841697704,-0.8315422136163726,-0.5613342481196719,0.9804136129537019,-1.1747709129716464,-1.5082741085193625,0,0,1,0
0,-0.6440383244839856,-0.2800536814733786,-0.6483532498736042,-0.18468289675253868,-0.6327568841697704,-0.8315422136163726,-0.45779964610516116,0.046205656557580535,-0.12406859497506145,-0.630344274831704,0,1,0,0
1,-0.1302817879283749,1.2627408354416594,-0.2299159034467033,-1.4249377397806309,0.8567746795105072,-0.15188984584809542,1.1987539861270085,0.8621594412579903,0.43630597462311715,1.2258502306793455,1,0,0,0
1,-0.2036755788648907,1.0965937336200426,0.7492274871922451,0.7799597589359777,0.29820034313040317,-0.01595937229444,0.38930164310447096,-1.1718123119082484,-0.12406859497506145,0.09708330165235599,0,0,1,0
1,-0.1302817879283749,1.9154615925980216,1.4003159982325029,-0.9563970213033515,-0.818948329629805,-0.6956117400627172,1.1140438572060447,0.010729405048867194,1.1367741866208405,0.9750131353400145,1,0,0,0
1,-0.2036755788648907,0.5506818276347188,0.5291294429716944,-0.5154175215600298,0.11200889767036845,-0.6956117400627172,1.2269906957673293,0.3418410857968596,1.3469146502201574,0.6990923304667505,0,1,0,0
1,-0.8642196972935329,-0.5055390339455738,-0.5244957953312418,-0.17090228738555968,-0.07418254778966625,1.0035191793579756,0.5963708471334918,0.40096817164471543,0.5063527958228895,0.4733389446613525,0,0,1,0
1,-0.35046316073792233,0.07597582243009174,0.10483397369481744,-1.1079837243401185,0.11200889767036845,-0.6956117400627172,1.0669826744721764,0.6966036008839943,1.697148756219019,1.6021058736883422,0,1,0,0
0,-1.157794861039596,0.06410817229997673,-0.9496281393009729,-0.08821863118368665,-0.16727827051968358,-0.6956117400627172,-1.0037093658180354,1.902796152180252,-1.104724091771874,-0.7055954034335032,0,0,1,0
1,-1.0844010701030804,1.773049791036635,0.7910712218349352,-1.0390806775052246,0.6705832340504725,0.8675887058043203,0.37047717001092334,0.8976356927667039,1.1367741866208405,1.577022164154409,1,0,0,0
0,-1.0844010701030804,-1.3837451435741346,-1.7195528567264708,-0.03309619371577164,1.7877319068106807,1.683171547126253,-1.5496190855309095,0.15263441108372097,-0.12406859497506145,-0.881181370171035,0,1,0,0
1,-0.9376134882300488,0.42013767620344705,-0.24665339730377955,-0.8874939744684575,0.8567746795105072,1.6152063103494252,0.3045915141835079,0.7675561039014209,1.6271019350192466,0.2726692683898877,0,1,0,0
1,-0.7174321154205013,1.1440643341405028,0.6404337771212498,-1.0115194587712668,-1.843001279659996,-0.08392460907126771,1.1516928033931402,0.1762852454228632,1.066727365421068,0.9750131353400145,1,0,0,0
0,-1.157794861039596,-0.4936713838154588,-1.6191278935840143,-0.8737133651014789,-1.4706183887399265,-1.239333634277339,-0.984884892724488,1.6781132259584,0.08607186862425553,0.6238412018649512,1,0,0,0
0,0.6770499123732989,-0.5292743342058072,-1.5354404242986341,1.0004495088076388,-1.843001279659996,-0.8995074503932003,-1.4837334297034936,-1.29006648360396,-1.6650986613700527,-1.0065999178407006,0,0,0,1
0,-0.5706445335474697,-0.7547596866780056,-1.3178530041566456,0.8213015870369141,0.3912960658604205,-0.8315422136163726,-0.6836933232277299,1.0040644472928442,0.2962123322235725,-0.17883750322090813,1,0,0,0
0,-1.0110072791665645,-0.6954214360274273,-1.3178530041566456,-0.5843205683949239,-0.26037399324970095,-1.3752641078309944,-0.4107384633712927,0.7320798523927075,1.3469146502201574,0.2475855588559546,0,0,0,1
1,1.0440188670558779,1.1084613837501578,-0.020697230233252827,-1.0253000681382456,-1.4706183887399265,-1.239333634277339,-0.0342490015003451,-0.17847726966427147,-1.0346772705721017,-0.17883750322090813,0,0,0,1
1,-0.6440383244839856,1.92732924272814,1.4354647353323615,-0.8323715370005424,0.3912960658604205,-0.491716029732234,1.4622966094366716,-0.4149856130556946,1.1367741866208405,1.6773570022901414,0,1,0,0
0,-1.0110072791665645,-0.4580684334251138,-1.9371402768684594,0.4767863528624441,0.11200889767036845,-0.01595937229444,-1.380198827688983,-0.32038227569912525,-1.0346772705721017,-1.5082741085193625,0,0,1,0
1,-0.4972507426109539,1.155931984270621,2.1802832119722457,0.5594700090643171,0.2051046204003858,-0.08392460907126771,1.8858472540414877,0.10533274240543652,0.5063527958228895,0.7994271686024829,1,0,0,0
0,-0.8642196972935329,-1.0039803394104343,-1.3178530041566456,1.0280107275415962,-0.7258526068997877,-0.28782031940175085,-1.0601827850986776,0.6966036008839943,0.5063527958228895,-0.7808465320353026,1,0,0,0
1,-0.6440383244839856,0.49134357698414044,0.19689018990873516,0.6008118371652535,0.2051046204003858,1.2753801264652866,0.8975624166302502,-0.6160177049384041,0.5763996170226618,-0.12867008415304193,0,0,1,0
1,-1.0844010701030804,1.155931984270621,0.48142758547902825,0.022026243752143387,1.322253293160594,0.11997110125921544,0.5398974278528502,-0.4149856130556946,0.43630597462311715,0.44825523512741944,0,0,1,0
